id,Название,Цена со скидкой,Цена без скидки,Бренд,Ссылка
 223100,"Кофе Jacobs Espresso жареный в зернах, 1кг",1 249,1 489,ABSOLUT,https://online.metro-cc.ru/products/jacobs-espresso-zernovoj-1kg
 508641,"Напиток кофейный Nescafe Strong 3в1 20 пакетиков, 290г",259,319,EGOISTE,https://online.metro-cc.ru/products/20x145g-kofejnyj-napitok-nescafe-3v1-krepkij
 228778,"Кофе Egoiste Very Special растворимый сублимированный, 100г",699,1 099,FRESCO,https://online.metro-cc.ru/products/egoiste-sublimirovannyj-very-special-100g
 32456,"Напиток кофейный Jacobs 3в1 Классический 50 пакетиков, 675г",589,779,LAVAZZA,https://online.metro-cc.ru/products/napitok-kofeynyy-jacobs-3v1-klassicheskiy-50x135g
 581767,"RIOBA Кофе в капсулах Forte для кофемашин Nespresso 11шт, 55г",,299,CARTE NOIRE,https://online.metro-cc.ru/products/rioba-dlya-kofemashin-forte-11x5g
 655858,"Кофе Carte Noire Original растворимый сублимированный, 190г",979,1 129,JACOBS,https://online.metro-cc.ru/products/carte-noire-sublimirovannyj-original-190g
 526503,"Кофе в капсулах Jardin Allonge Smooth&Silky для кофемашин Nespresso 10шт, 50г",279,409,FRESCO,https://online.metro-cc.ru/products/10h5g-jardin-allonge
 505974,"Кофе в капсулах Jardin Vivo Mild&Fruity для кофемашин Nespresso 10шт, 50г",279,409,ЧЕРНАЯ КАРТА,https://online.metro-cc.ru/products/10h5g-jardin-vivo
 636529,"Кофе Bushido Red Katana молотый, 227г",,509,EGOISTE,https://online.metro-cc.ru/products/art_59004
 75654,"Кофе Lavazza Expert Gusto Pieno в зернах, 1кг",,1 829,CARTE NOIRE,https://online.metro-cc.ru/products/1kg-kofe-lavazza-expert-gusto-pieno-v-zernah
 219223,"Кофе Egoiste Velvet молотый, 200г",449,509,COFERIUM,https://online.metro-cc.ru/products/egoiste-velvet-200g
 401114,"Кофе в капсулах Absolut Drive Cappuccino with milk для кофемашин Dolce Gusto 16шт, 184г",359,429,TASSIMO,https://online.metro-cc.ru/products/8shth6g8shth17g-kofe-absolut-kapuchino-kapsuly-dg
 260443,"Кофе Alta Roma Vero в зернах, 1кг",1 199,1 459,CARTE NOIRE,https://online.metro-cc.ru/products/kofe-alta-roma-vero-v-zernakh-1kg
 110546,"RIOBA Кофе в капсулах Intenso для кофемашин Nespresso 11шт, 55г",,299,BUSHIDO,https://online.metro-cc.ru/products/rioba-dlya-kofemashin-intenso-11x5g
 208703,"Кофе Kimbo Caffe Crema Dolce Medium в зернах, 1кг",,2 159,LAVAZZA,https://online.metro-cc.ru/products/1kg-kimbo-caffe-crema-dolce-medium
 32459,"Кофе Fresco Liberty в зернах, 900г",,1 499,LAVAZZA,https://online.metro-cc.ru/products/900g-kofe-fresco-liberty-zerno
 423210,"Кофе Origo Kaffee Klassik Barista Espresso в зернах, 1кг",,2 319,FRESCO,https://online.metro-cc.ru/products/v-zernah-origo-klassik-kaffee-barista-espresso-1-kg
 494570,"Кофе Julius Meinl Trend Collection Espresso Classico в зернах, 1кг",,2 319,JARDIN,https://online.metro-cc.ru/products/julius-meinl-espresso-trend-1kg
 119136,"Кофе Carte Noire Privilege сублимированный, 95г",449,509,JARDIN,https://online.metro-cc.ru/products/carte-noire-privilege-sublimirovannyj-95-g
 62828,"Кофе Egoiste Noir растворимый, 70г",299,309,JULIUS MEINL,https://online.metro-cc.ru/products/egoiste-noir-70g
 123742,"RIOBA Кофе в капсулах Armonioso для кофемашин Nespresso 11шт, 55г",,299,NESCAFE,https://online.metro-cc.ru/products/rioba-dlya-kofemashin-armonioso-10x5g
 230306,"Кофе Egoiste Special растворимый сублимированный с молотым, 100г",799,999,MONARCH,https://online.metro-cc.ru/products/egoiste-sublimirovannnyj-s-molotym-special-100g
 124058,"Кофе Bushido Black Katana растворимый, 100г",849,909,NESCAFE,https://online.metro-cc.ru/products/bushido-sublimirovannyj-black-katana-100g
 224736,"Кофе в капсулах Lebo Espresso Crema для кофемашин Nespresso 40 шт, 220г",,1 299,MONARCH,https://online.metro-cc.ru/products/40shth55g-kofe-lebo-espresso-crema-banka
 218720,"Кофе в капсулах Tassimo Jacobs Cappuccino для кофемашин Tassimo 16шт (8 эспрессо 8 молочных), 260г",489,579,POETTI,https://online.metro-cc.ru/products/tassimo-cappuccino-classico-8-8sht
 395462,"Кофе в капсулах L’or Espresso Delizioso для кофемашин Nespresso 10шт, 52г",,529,JULIUS MEINL,https://online.metro-cc.ru/products/lor-espresso-delizioso-52-g
 208702,"Кофе в капсулах Julius Meinl Ristretto Intenso Bio для кофемашин Nespresso 10шт, 56г",,619,LAVAZZA,https://online.metro-cc.ru/products/julius-meinl-ristretto-kapuchino-v-biorazlive-56g-10
 59002,"Кофе в капсулах Absolut Drive Latte Macchiato with caramel для кофемашин Dolce Gusto 16шт, 168г",359,429,BUSHIDO,https://online.metro-cc.ru/products/8shth6g8shth15g-kofe-absolut-latte-karamel-kapsuly-dg
 531031,"Кофе Nescafe Classic растворимый, 320г",439,469,ALTA ROMA,https://online.metro-cc.ru/products/320g-nescafe-classic-paket
 407891,"aro Кофе натуральный жареный молотый, 500г",,409,EGOISTE,https://online.metro-cc.ru/products/500g-kofe-aro-molotyy
 228295,"Кофе Jacobs Barista Editions Italiano в зернах, 800г",1 199,1 439,EGOISTE,https://online.metro-cc.ru/products/800g-kofe-jacobs-barista-editions-italiano-zernovoy
 102232,"Кофе Egoiste Truffle растворимый сублимированный, 95г",599,1 079,AMBASSADOR,https://online.metro-cc.ru/products/kofe-egoiste-truffle-rastvorimyy-sublimirovannyy-95g
 44941,"Кофе Fresco Arabica Solo растворимый, 100г",249,297,DALLMAYR,https://online.metro-cc.ru/products/fresco-arabika-100g
 218640,"Кофе в капсулах Tassimo Jacobs Americano Classico для кофемашин Tassimo 16шт, 132г",489,579,NESCAFE,https://online.metro-cc.ru/products/americano-classico-tassimo-jacobs-16-sht
 287768,"Кофе Lavazza Qualita Oro молотый, 250г",,739,RIOBA,https://online.metro-cc.ru/products/lavazza-naturalnyj-zharenyj-oro-250g-43053
 119132,"Кофе Jardin Kenya Kilimanjaro растворимый, 95г",219,297,ЖОКЕЙ,https://online.metro-cc.ru/products/jardin-kenya-kilimanjaro-95-g
 632120,"Напиток кофейный Nescafe Classic 3в1 20 пакетиков, 290г",259,319,ARO,https://online.metro-cc.ru/products/20x145g-kofejnyj-napitok-nescafe-3v1-klassik
 209740,"Кофе Kimbo Aroma Gold Arabica в зернах, 1кг",,2 799,BUSHIDO,https://online.metro-cc.ru/products/kimbo-v-zernah-aroma-gold-arabica-1kg
 107073,"Кофе Origo Cafe Crema в зернах, 1кг",,1 849,CARRARO,https://online.metro-cc.ru/products/art_624869
 553579,"Набор подарочный Monarch Original Кофе+чашка растворимый, 95г",,499,EGOISTE,https://online.metro-cc.ru/products/95g-pn-kofechashka-monarch-original-rastvorimyy
 636528,"Кофе Carraro Arabica 100% в зернах, 500г",,1 269,EGOISTE,https://online.metro-cc.ru/products/v-zernah-carraro-arabica-100-500-g
 590985,"Кофе Monarch Milligrano растворимый с молотым, 90г",329,349,EGOISTE,https://online.metro-cc.ru/products/kofe-monarch-milligrano-rastvorimyy-s-molotym-90g
 201559,"Кофе Julius Meinl Президент в зернах, 500г",,919,JACOBS,https://online.metro-cc.ru/products/julius-meinl-v-zernah-naturalnyj-zharenyj-president-500g
 227078,"Кофе Monarch Original растворимый, 210г",,589,MONARCH,https://online.metro-cc.ru/products/kofe-monarch-original-rastvorimyy-210g
 226523,"aro Кофе растворимый сублимированный, 900г",,1 639,MACCOFFEE,https://online.metro-cc.ru/products/aro-sublimirovannyj-900g
 407889,"Кофе Lavazza Expert Gusto Forte в зернах, 1кг",,1 709,BUSHIDO,https://online.metro-cc.ru/products/1kg-kofe-lavazza-expert-gusto-forte-v-zernah
 32458,"Кофе Kimbo Intenso в зернах, 1кг",,1 659,LAVAZZA,https://online.metro-cc.ru/products/kimbo-intenso-1kg
 666415,"Кофе Egoiste Noir в зернах, 250г",469,609,JULIUS MEINL,https://online.metro-cc.ru/products/egoiste-naturalnyj-zharenyj-v-zernah-noir-250g
 112992,"Кофе Jardin Colombia Supremo натуральный жареный в зернах, 1кг",,2 309,EGOISTE,https://online.metro-cc.ru/products/jardin-v-zernah-naturalnyj-zharenyj-colombia-supremo-1kg
 463833,"Кофе Origo Grande Barista в зернах, 1кг",,2 499,AMBASSADOR,https://online.metro-cc.ru/products/art_624874
 119137,"Кофе Egoiste Captain в зернах, 1кг",,2 519,JARDIN,https://online.metro-cc.ru/products/1kg-kofe-egoiste-captain-v-zernah
 104612,"Кофе Dallmayr Espresso d`Oro в зернах, 1кг",,2 299,JULIUS MEINL,https://online.metro-cc.ru/products/art_44940
 469363,"Кофе Egoiste Velvet в зернах, 200г",449,549,JARDIN,https://online.metro-cc.ru/products/egoiste-velvet-200-g
 112993,"Кофе Nescafe Gold растворимый, 190г",,879,EGOISTE,https://online.metro-cc.ru/products/nescafe-sublimirovannyj-gold-190g
 230296,"Кофе Monarch Gold растворимый, 95г",,449,MONARCH,https://online.metro-cc.ru/products/95g-kofe-monarch-gold-rastvorimyy-st
 654820,"Кофе Жокей Триумф растворимый сублимированный, 150г",249,297,JULIUS MEINL,https://online.metro-cc.ru/products/zhokej-sublimirovannyj-triumf-150g
 287769,"Кофе Dallmayr Ethiopia в зернах, 500г",,1 359,RIOBA,https://online.metro-cc.ru/products/molotyj-dallmayr-efiopiya-500g
 112990,"Кофе Illy средней обжарки в зернах, 250г",1 090,1 499,CARRARO,https://online.metro-cc.ru/products/v-zernah-illy-srednej-obzharki-250g
 611603,"Кофе Bushido Sensei молотый, 227г",,739,ILLY,https://online.metro-cc.ru/products/art_59002
 221910,"Кофе в капсулах Jardin Ristretto Intense&Full Bodied для кофемашин Nespresso 10шт, 50г",279,409,LEBO,https://online.metro-cc.ru/products/10h5g-jardin-ristretto
 227973,"Кофе Julius Meinl Юбилейный в зернах, 500г",,969,FRESCO,https://online.metro-cc.ru/products/julius-meinl-v-zernah-naturalnyj-zharenyj-jubileum-500g
 459905,"Кофе Poetti Daily Arabica в зернах, 1кг",,1 909,ЧЕРНАЯ КАРТА,https://online.metro-cc.ru/products/1kg-kofe-poetti-daily-arabica-v-zernah
 228285,"Кофе Жокей Ирландские сливки молотый, 150г",,309,EGOISTE,https://online.metro-cc.ru/products/150g-zhokej-irlandskie-slivki-mol
 230302,"Кофе Lavazza Qualita Rossa молотый, 250г",,559,MONARCH,https://online.metro-cc.ru/products/lavazza-rossa-250g
 376494,"Кофе Lebo Classic Extra молотый для турки, 100г",129,140,KIMBO,https://online.metro-cc.ru/products/100g-lebo-extra-dlya-turki
 658721,"Кофе Fresco Arabica Blend натуральный растворимый, 100г",249,297,KIMBO,https://online.metro-cc.ru/products/fresco-naturalnyj-arabica-blend-100g
 624061,"Кофе Ambassador Platinum растворимый, 190г",529,639,ЖОКЕЙ,https://online.metro-cc.ru/products/ambassador-platinum-190g
 469367,"Кофе в капсулах Absolut Drive Espresso Original для кофемашин Dolce Gusto16шт, 96г",359,429,JARDIN,https://online.metro-cc.ru/products/16shth6g-kofe-absolut-espresso-kapsuly-dg
 530965,"Кофе в капсулах Lebo Espresso Collection для кофемашин Nespresso 40шт, 220г",,1 469,RIOBA,https://online.metro-cc.ru/products/40shth55g-kofe-lebo-espresso-collection-banka
 125675,"Кофе Carraro Crema Italiano в зернах, 1кг",,1 749,LEBO CLASSIC,https://online.metro-cc.ru/products/v-zernah-caffe-carraro-crema-italiano-1-kg
 70176,"Кофе Fresco Arabica Solo растворимый, 190г",,619,NESCAFE,https://online.metro-cc.ru/products/kofe-fresco-arabica-solo-rastvorimyy-190g
 59003,"Напиток кофейный Nescafe Cappuccino порционный растворимый (18г x 20шт), 360г",419,589,BUSHIDO,https://online.metro-cc.ru/products/20shth18g-kofeynyy-nap-nescafe-kapuchino-ports-rastv
 226342,"Кофе Julius Meinl Melange Венская коллекция молотый, 220г",549,739,LEBO,https://online.metro-cc.ru/products/kofe-julius-meinl-melange-venskaya-kollektsiya-molotyy-220g
 226933,"Кофе Bushido Red Katana растворимый сублимированный, 100г",789,859,CARRARO,https://online.metro-cc.ru/products/art_508637
 384608,"Кофе Monarch Лесной орех растворимый, 95г",,509,JULIUS MEINL,https://online.metro-cc.ru/products/95g-kofe-monarch-lesnoy-oreh-rastvorimyy-st
 226337,"Кофе Monarch карамель растворимый, 95г",,509,CARTE NOIRE,https://online.metro-cc.ru/products/95g-kofe-monarch-karamel-rastvorimyy-st
 44940,"Кофе Bushido Sensei в зернах, 227г",,599,DALLMAYR,https://online.metro-cc.ru/products/bushido-sensei-227g
 459849,"Кофе Monarch Day&Night декофеинизированный растворимый, 95г",339,389,JARDIN,https://online.metro-cc.ru/products/kofe-monarch-daynight-dekofeinizirovannyy-rastvorimyy-95g
 59570,"Кофе в капсулах Lebo Espresso Italiano для кофемашин Nespresso 40шт, 220г",,1 299,ILLY,https://online.metro-cc.ru/products/40shth55g-kofe-lebo-espresso-italiano-banka
 227972,"Напиток кофейный MacCoffee Latte карамель порционный (22г x 20шт), 440г",,309,FRESCO,https://online.metro-cc.ru/products/20shth22g-kofe-maccoffee-latte-karamel-portsionnyy
 215682,"Кофе Illy Brazil arabica selection в зернах, 250г",1 090,1 499,JARDIN,https://online.metro-cc.ru/products/illy-arabika-250-g
 230024,"Кофе Jardin Eclair в зернах, 1кг",,1 399,ILLY,https://online.metro-cc.ru/products/jardin-eclair-1000g
 226934,"Кофе Illy без кофеина молотый, 250г",,1 399,ITALCO,https://online.metro-cc.ru/products/kofe-illy-bez-kofeina-molotyy-250g
 624874,"Кофе Jardin Dessert Capuccino в зернах, 1кг",,1 399,ORIGO,https://online.metro-cc.ru/products/jardin-dessert-capuccino-1000g
 439335,"Кофе Fort в зернах, 1кг",,699,FRESCO,https://online.metro-cc.ru/products/1kg-kofe-fort-zerno
 70210,"Кофе Illy темная обжарка молотый, 250г",1 379,1 569,NESCAFE,https://online.metro-cc.ru/products/illy-temnaya-obzharka-250g
 533474,"Кофе Carte Noire Voyage au Bresil растворимый, 90г",459,509,JARDIN,https://online.metro-cc.ru/products/90g-kofe-carte-noire-voyage-au-bresil-rastvorimyy-stb
 59409,"Кофе Bushido Light Katana растворимый, 100г",,899,FRESCO,https://online.metro-cc.ru/products/100g-kofe-bushido-light-katana-rastvorimyy
 528358,"Кофе Жокей крепкий растворимый 3в1 (12г x 50шт), 600г",,439,BUSHIDO,https://online.metro-cc.ru/products/50shth12g-kofe-zhokey-krepkiy-3v1-rastvorimyy
 232416,"Кофе Черная Карта Gold растворимый, 190г",429,569,ЖОКЕЙ,https://online.metro-cc.ru/products/chernaya-karta-gold-190g
 228421,"Кофе Nescafe Classic растворимый, 95г",179,214,VERLE,https://online.metro-cc.ru/products/nescafe-classic-naturalnyj-st-b-95g
 534998,"Кофе Egoiste Espresso натуральный молотый жареный, 250г",,489,ЖОКЕЙ,https://online.metro-cc.ru/products/art_553579
 226521,"Кофе Julius Meinl Юбилейный молотый, 250г",,579,MACCOFFEE,https://online.metro-cc.ru/products/yubilejnyj-julius-meinl-250-g
 373043,"Кофе Dallmayr Prodomo молотый, 250г",,599,JARDIN,https://online.metro-cc.ru/products/dallmayr-prodomo-250-g
 59569,"Кофе в капсулах Lebo Cappuccino для кофемашин Dolce Gusto 16шт, 172г",,849,ILLY,https://online.metro-cc.ru/products/8shth65g8shth15g-kofe-lebo-cappuccino-v-kapsulah
 373045,"Кофе Lebo Extra в зернах, 1кг",,1 189,ЖОКЕЙ,https://online.metro-cc.ru/products/1kg-kofe-lebo-extra-v-zernah
 508637,"Кофе Jardin Dessert Сup молотый натуральный жареный, 250г",,439,BUSHIDO,https://online.metro-cc.ru/products/jardin-naturalnyj-zharenyj-dessert-sup-250g
 101497,"Кофе Nescafe Classic растворимый, 500г",,1 059,JARDIN,https://online.metro-cc.ru/products/nescafe-classic-paket-500g
 426452,"Кофе Kimbo Extra Cream в зернах, 1кг",,1 999,JACOBS,https://online.metro-cc.ru/products/kimbo-extra-cream-v-zernah-1-kg
 226347,"Кофе Monarch Gold растворимый, 190г",,1 029,CARTE NOIRE,https://online.metro-cc.ru/products/kofe-monarch-gold-rastvorimyy-190g
 228811,"Кофе в капсулах Carraro Decerato для кофемашин Nespresso 10шт, 55г",369,399,FORT,https://online.metro-cc.ru/products/10shtx55g-kofe-carraro-v-alyum-kapsulah-decerato
 125674,"Кофе в капсулах Carraro Intenso для кофемашин Nespresso 10шт, 55г",369,399,LEBO CLASSIC,https://online.metro-cc.ru/products/10shtx55g-kofe-carraro-v-alyum-kapsulah-intenso
 100814,"Кофе в капсулах Julius Meinl Lungo Forte Bio для кофемашин Nespresso 10шт, 56г",,619,JULIUS MEINL,https://online.metro-cc.ru/products/10h56g-kofe-julius-meinl-lungo-forte-v-biorazl-kaps
 70170,"Напиток кофейный Carte Noire Cappuccino растворимый 20 пакетиков, 300г",,689,NESCAFE,https://online.metro-cc.ru/products/20shth15g-nap-kofeynyy-carte-noire-cappuccino-rastv-ports
 147698,"Кофе Monarch Crema растворимый, 95г",,599,ARO,https://online.metro-cc.ru/products/kofe-monarch-crema-rastvorimyy-95g
 226338,"Кофе Kimbo Caffe crema classico light в зернах, 1кг",,2 049,CARTE NOIRE,https://online.metro-cc.ru/products/kimbo-dolche-krem-1kg
 229954,"Кофе Julius Meinl без кофеина зерновой, 500г",1 449,1 869,NESCAFE,https://online.metro-cc.ru/products/kofe-julius-meinl-bez-kofeina-zernovoy-500g
 221902,"Кофе Nescafe Classic Crema растворимый, 190г",,509,CARRARO,https://online.metro-cc.ru/products/190g-kofe-nescafe-classic-crema-rastvorimyy-st-banka
 469362,"Кофе Kimbo Espresso в зернах, 1кг",,1 979,JARDIN,https://online.metro-cc.ru/products/kimbo-espresso-v-zernah-1-kg
 59000,"Кофе Nescafe Classic растворимый порошкообразный с добавлением натурального жареного молотого кофе, 750г",,1 799,EGOISTE,https://online.metro-cc.ru/products/750g-kofe-nescafe-classic-rastvorimyy
 228419,"Кофе Jardin Colombia Medelin растворимый сублимированный, 150г",,499,VERLE,https://online.metro-cc.ru/products/jardin-sublimirovannyj-colombia-medelin-150g
 629006,"Кофе Fresco Arabica blend молотый, 250г",,499,KIMBO,https://online.metro-cc.ru/products/kofe-fresco-arabica-blend-molotyy-250g
 62187,"Кофе Жокей Империал натуральный растворимый сублимированный, 150г",269,349,JULIUS MEINL,https://online.metro-cc.ru/products/zhokej-imperial-150g
 224735,"Кофе Verle Decaf в дрип-пакетах 6шт, 66г",,449,MONARCH,https://online.metro-cc.ru/products/6shth11g-kofe-verle-decaf-v-drip-paketah
 218639,"Кофе в капсулах Carraro Dolci arabica для кофемашин Nespresso 10шт, 55г",369,399,NESCAFE,https://online.metro-cc.ru/products/10shtx55g-kofe-carraro-v-alyum-kapsulah-dolci-arabica
 598958,"Кофе Жокей По-восточному молотый натуральный жареный, 250г",,299,BUSHIDO,https://online.metro-cc.ru/products/art_373046
 636530,"Кофе Verle Central America в дрип-пакетах 6шт, 66г",,419,EGOISTE,https://online.metro-cc.ru/products/6shth11g-kofe-verle-central-america-v-drip-paketah
 230301,"Кофе Egoiste Private растворимый, 100г",849,999,MONARCH,https://online.metro-cc.ru/products/100g-kofe-egoiste-private-rastvorimyy
 119130,"Кофе в капсулах Jacobs Espresso №10 Intenso для кофемашин Nespresso 10шт, 52г",279,329,ЖОКЕЙ,https://online.metro-cc.ru/products/jacobs-espresso-10-intenso-10sht
 119134,"Кофе Jardin Colombia Medellin растворимый, 240г",,829,JARDIN,https://online.metro-cc.ru/products/240g-kofe-jardin-colombia-medellin-rastvorimyy
 611605,"Кофе Lebo Classic в зернах, 250г",339,469,ILLY,https://online.metro-cc.ru/products/250g-kofe-lebo-classic-v-zernah
 221908,"Кофе Carraro Cafe crema в зернах, 1кг",,1 619,LEBO,https://online.metro-cc.ru/products/1kg-kofe-carraro-caffe-crema-v-zernah
 226522,"Кофе Illy без кофеина в зернах, 250г",,1 390,MACCOFFEE,https://online.metro-cc.ru/products/kofe-illy-bez-kofeina-zernovoy-250g
 580564,"Кофе Jacobs Monarch в зернах, 230г",319,329,EGOISTE,https://online.metro-cc.ru/products/230g-kofe-jacobs-monarch-zerno
 226333,"Кофе Жокей Caffe Italiano молотый, 250г",,349,CARTE NOIRE,https://online.metro-cc.ru/products/art_50642
 75962,"Кофе Жокей классический в зернах, 900г",,1 389,BUSHIDO,https://online.metro-cc.ru/products/art_624061
 226336,"Кофе Lebo Gold в зернах, 1кг",1 549,1 789,JACOBS,https://online.metro-cc.ru/products/1kg-kofe-lebo-gold-v-zernah
 234392,"Кофе Poetti Daily Mokka в зернах, 1кг",,1 599,JULIUS MEINL,https://online.metro-cc.ru/products/1kg-kofe-poetti-daily-mokka-v-zernah
 611606,"Кофе Carte Noire Crema Delice в зернах, 800г",,2 199,ILLY,https://online.metro-cc.ru/products/800g-kofe-carte-noire-crema-delice-zerno
 232417,"Кофе Жокей Фаворит растворимый, 95г",,249,JARDIN,https://online.metro-cc.ru/products/95g-kofe-zhokey-favorit-rastvorimyy-stb
 75973,"Напиток кофейный MacCoffee Strong 3в1 порционный (16г x 100шт), 1.6кг",,1 429,BUSHIDO,https://online.metro-cc.ru/products/5shth16g-kofe-maccoffee-3v1-strong-portsionnyy
 229165,"Кофе Egoiste Espresso в зернах, 250г",489,589,TCHIBO,https://online.metro-cc.ru/products/egoiste-espresso-250g
 226345,"aro Кофе растворимый сублимированный, ст/б 80г",159,169,LEBO,https://online.metro-cc.ru/products/sublimirovannyj-aro-80g
 209743,"Кофе Bushido Specialty молотый, 227г",,749,EGOISTE,https://online.metro-cc.ru/products/art_75973
 224709,"Кофе Jardin Espresso di Milano натуральный молотый жареный, 250г",,459,MONARCH,https://online.metro-cc.ru/products/jardin-naturalnyj-zharenyj-espresso-di-milano-250g
 221903,"Кофе Illy Guatemala arabica selection в зернах, 250г",1 090,1 499,CARRARO,https://online.metro-cc.ru/products/v-zernah-illy-guatemala-zh-b-250-g
 112991,"Кофе в капсулах Julius Meinl Lungo Classico Bio для кофемашин Nespresso 10шт, 56г",,619,CARRARO,https://online.metro-cc.ru/products/julius-meinl-lungo-classico-10-56g
 226335,"Напиток кофейный Carte Noire Vanilla latte растворимый 20 пакетиков, 320г",,689,CARTE NOIRE,https://online.metro-cc.ru/products/20shth16g-nap-kofeynyy-carte-noire-vanilla-latte-rastv-ports
 230025,"Кофе Italco Espresso Italiano в зернах, 1кг",,1 499,ILLY,https://online.metro-cc.ru/products/1kg-kofe-italco-espresso-italiano-v-zernah
 637203,"Кофе Illy средней обжарки молотый, 250г",1 379,1 569,L'OR,https://online.metro-cc.ru/products/illy-srednej-obzharki-250g
 8415,"Кофе Carte Noire Elegant растворимый, 95г",459,509,NESCAFE,https://online.metro-cc.ru/products/95g-kofe-carte-noire-elegant-rastvorimyy-stb
 227974,"Кофе Jardin Oro в зернах, 1кг",,2 239,FRESCO,https://online.metro-cc.ru/products/1kg-kofe-jardin-original-oro-zernovoy
 221911,"Кофе Черная Карта в зернах, 250г",219,299,LEBO,https://online.metro-cc.ru/products/250g-kofe-chernaya-karta-zerno
 221905,"Кофе Lebo Classic молотый для турки, 100г",119,139,CARRARO,https://online.metro-cc.ru/products/100g-lebo-classic-dlya-turki
 637205,"Кофе Jacobs Monarch растворимый сублимированный, 75г",,262,L'OR,https://online.metro-cc.ru/products/jacobs-monarch-sublimirovannyj-75g
 226339,"Кофе Monarch Intense растворимый, 95г",,439,LEBO,https://online.metro-cc.ru/products/95g-kofe-monarch-intense-rastvorimyy-st
 214904,"Кофе Lebo Classic в зернах, 1кг",1 249,1 429,FRESCO,https://online.metro-cc.ru/products/1kg-kofe-lebo-classic-v-zernah
 232413,"Кофе Monarch Original растворимый, 95г",,439,ЖОКЕЙ,https://online.metro-cc.ru/products/95g-kofe-monarch-original-rastvorimyy-st
 231667,"RIOBA Кофе в капсулах Decaffeinato без кофеина для кофемашин Nespresso 11шт, 55г",,299,MONARCH,https://online.metro-cc.ru/products/rioba-dlya-kofemashin-decaffein-11x5g
 44503,"Кофе Carraro Qualita Oro в зернах, 500г",,1 179,DALLMAYR,https://online.metro-cc.ru/products/v-zernah-carraro-qualita-oro-500-g
 57058,"Кофе в капсулах Lebo Espresso Milky для кофемашин Nespresso 40шт, 220г",,1 190,MACCOFFEE,https://online.metro-cc.ru/products/40shth55g-kofe-lebo-espresso-milky-banka
 228239,"Кофе Dallmayr Classic молотый, 250г",,499,JARDIN,https://online.metro-cc.ru/products/dallmayr-classic-250-g
 218718,"Кофе Jardin Guatemala Atitlan растворимый, 150г",,499,POETTI,https://online.metro-cc.ru/products/jardin-guatemala-atitlan-150g
 50642,"Кофе Lebo Принц Лебо молотый для турки, 100г",,129,ЖОКЕЙ,https://online.metro-cc.ru/products/100g-kofe-lebo-prints-lebo-molotyy-dturki
 224714,"Кофе Nescafe Classic растворимый, 190г",289,297,MONARCH,https://online.metro-cc.ru/products/nescafe-classic-paket-190g
 215059,"Кофе Bushido Red Katana в зернах, 227г",,579,JACOBS,https://online.metro-cc.ru/products/art_59005
 228235,"Кофе Черная Карта молотый жареный, 250г",229,289,JARDIN,https://online.metro-cc.ru/products/250g-kofe-chernaya-karta-molotyy-zharenyy
 217498,"Кофе в капсулах Verle Classic Mousse для кофемашин Nespresso 10шт, 55г",,369,ЧЕРНАЯ КАРТА,https://online.metro-cc.ru/products/kofe-verle-classic-mousse-v-kapsulah-55g-x-10sht-55g
 224712,"Кофе Dallmayr Prodomo жареный в зернах, 500г",,1 149,MONARCH,https://online.metro-cc.ru/products/dallmayr-v-zernah-naturalnyj-zharenyj-prodomo-500g
 633254,"Кофе в капсулах L’or Espresso Lungo Profondo для кофемашин Nespresso 10шт, 52г",,529,JARDIN,https://online.metro-cc.ru/products/l-rsquoor-lungo-profondo-52-g
 230298,"Напиток кофейный MacCoffee 3в1 со сгущенным молоком порционный (20г x 10шт), 200г",,141,MONARCH,https://online.metro-cc.ru/products/10shth20g-kofe-maccoffee-3v1-sguschennoe-moloko-portsionnyy
 634928,"Кофе Жокей классический молотый натуральный жареный, 250г",,349,ЧЕРНАЯ КАРТА,https://online.metro-cc.ru/products/zhokej-naturalnyj-zharenyj-klassicheskij-250g
 637202,"Кофе Monarch Velour растворимый, 95г",,489,L'OR,https://online.metro-cc.ru/products/kofe-monarch-velour-rastvorimyy-95g
 459854,"Напиток кофейный MacCoffee Capuccino Dolce Vita порционный (24г x 20шт), 480г",,309,JARDIN,https://online.metro-cc.ru/products/20shth24g-kofe-maccoffee-cappuccino-dolce-vita-portsionnyy
 228420,"Кофе Jardin Americano Crema натуральный жареный молотый, 250г",,459,VERLE,https://online.metro-cc.ru/products/jardin-almericano-crema-naturalnyj-zharenyj-250g
 226346,"Кофе Julius Meinl Король Хадрамаут в зернах, 250г",899,969,LEBO,https://online.metro-cc.ru/products/julius-meinl-korol-hadramut-250g
 104611,"Кофе Jardin Gold растворимый, 190г",,759,JULIUS MEINL,https://online.metro-cc.ru/products/190g-kofe-jardin-gold-rastvorimyy-stb
 581769,"Кофе Egoiste Velvet растворимый, 95г",899,1 129,JACOBS,https://online.metro-cc.ru/products/egoiste-velvet-95g
 226466,"Кофе Bushido Kodo растворимый, 95г",,899,ALTA ROMA,https://online.metro-cc.ru/products/bushido-v-kristallah-kodo-95g
 76039,"Кофе Jacobs Millicano молотый в растворимом, 90г",,469,JACOBS,https://online.metro-cc.ru/products/90g-jacobs-millicano-molotyj
 598758,"Кофе Fresco Arabica Blend в зернах, 200г",,214,JACOBS,https://online.metro-cc.ru/products/200g-kofe-fresco-arabica-blend-zerno
